dom,samp,diff1,diff2
1,159,0.218956458858113,-0.874444834793866
1,160,0.0312154940287463,0.329466176356597
1,161,-0.0851239182855821,0.0728746434650454
1,162,0.106592357142503,0.444539759384234
1,163,0.52839053274537,-0.138410251759108
1,164,-0.0564903736751816,-0.0474551577519193
1,165,0.181122720176351,0.499706029021645
1,166,0.00406052148771252,-0.721482903089502
1,167,-0.0490421975313993,0.25908514541122
1,168,0.0858110930987195,0.429571261244579
1,169,0.300085887308704,0.304765827897921
1,170,0.252921519625616,1.53790930882876
1,171,-0.0628701311592081,0.760227045052943
1,172,-0.101456818646493,-0.502859106308279
1,173,0.2322757829293,0.345848469151345
1,174,-0.229416330835186,-0.44442632903197
1,175,0.115450278625453,-0.0193865482760245
1,176,0.0363066088552308,-0.613150079471023
1,177,-0.283608231266072,0.231492488003259
1,178,-0.109008985527186,-0.422264942566279
1,179,-0.0277070213240371,-0.828015463780069
1,180,0.152303686601574,-0.217040659056487
1,181,0.15663185643227,-0.1149887014234
1,182,-0.0346964865367312,0.408079818929476
1,183,0.363808012050843,0.491948184264434
1,184,0.0780777313240684,-0.341199579340529
1,185,-0.551136572136588,-0.75824980332802
1,186,-0.256359043855198,0.589482313543435
1,187,-0.144020919590627,0.774142142463489
1,188,0.141469868381517,-0.294885445554883
1,189,-0.230116443268525,-0.279443192753988
1,190,0.130718724508696,0.13680774559273
1,191,-0.0835598638833268,-0.172961870644478
1,192,-0.407712357273045,0.182233772140055
1,193,0.139161541686562,-0.482961760573851
1,194,0.242284083101396,0.222295120278723
1,195,0.15750596314761,-0.0789764138129065
1,196,0.250375456668834,-0.0216100814003077
1,197,0.359422840525752,-0.141402774545682
1,198,0.00778839886127258,0.23612831079183
1,199,-0.01296706340516,0.216896998583834
1,200,0.0648791852584978,-0.122846599683033
1,201,-0.225675643346491,0.761143802728498
1,202,0.206496210346927,-0.919506972001532
1,203,0.0115473249636615,-0.250443409598194
1,204,0.110770569114386,-1.32731604451933
1,205,-0.140615524335828,-0.0667301095361594
1,206,0.3223618938496,-0.126366152932519
1,207,-0.273737079054605,0.143861825896156
1,208,0.221207027564063,0.808925064047749
1,209,0.00767566264662634,0.669014276418928
1,210,-0.169971787776714,0.000747015802861739
1,211,0.153069216884656,0.141968756301672
1,212,-0.266129121973918,0.109916498684626
1,213,0.223304675407039,-0.467432060483226
1,214,-0.0302821630255039,0.344212734554901
1,215,0.182328282416396,-1.35794494243126
1,216,-0.107054908431742,-0.534625434338714
1,217,-0.0205325485450629,0.44046501688295
1,218,0.132973705438189,-0.439259092149879
1,219,-0.152527853176696,-0.465734053724304
1,220,-0.280388278915026,-0.701361147179981
1,221,-0.432619829526875,0.144277358583288
1,222,-0.16367309610056,0.305668243682483
1,223,0.0604640018925373,1.01898232449548
1,224,0.0617189627061947,-0.339385636131851
1,225,-0.020763583714924,-0.440857958498739
1,226,0.0866146374140975,-0.566365740678496
1,227,-0.430969791848703,-1.04731035232163
1,228,-0.250936368458021,0.590627815250336
1,229,0.212792864002353,0.188175029084068
1,230,0.1780140377397,-0.177687450226184
1,231,0.384957918808816,1.60001149856025
1,232,-0.36250642102198,-0.25280195885188
1,233,-0.466809351561182,-0.994148205318233
1,234,0.0898709098009753,0.1742507129857
1,235,0.230635043280348,0.0831635806348245
1,236,0.355122342647803,0.694161026589132
1,237,0.0827246728457673,-0.0442467996365714
1,238,-0.879894068267276,-0.197292849251571
1,239,-0.383344965659521,-0.282294013706231
1,240,-0.0578185316907103,-0.358015847125113
1,241,-0.241712281791553,0.0580452195577834
1,242,0.09006299462607,0.189790899316055
1,243,-0.0637080887321311,-0.371299766610118
1,244,-0.019186077892396,0.596367297740812
1,245,0.183378938221292,0.568332907629593
1,246,0.14313707001423,0.457143587495587
1,247,0.322207404323162,0.242086201802664
1,248,0.0869074882849326,-0.533788155464599
1,249,-0.078305351768222,0.170161051351354
1,250,0.0569984310478837,0.396421379398888
1,251,0.180679100940189,0.407795912449259
1,252,0.00380672441735186,-0.0314446807791988
1,253,0.120915479623896,-0.20866763922276
1,254,-0.220064465405503,0.259175318064806
1,255,-0.407868870016898,0.0376080474163061
1,256,-0.322511657310322,0.572026097345699
1,257,-0.143044534665268,-1.19013456614979
1,258,-0.169500265586745,0.521663718488927
1,259,-0.25459329641323,-0.226998093408838
1,260,-0.537496595080263,-0.879227499408461
1,261,-0.404590539945168,-0.644092100748622
1,262,-0.0661470862026761,0.262706089516076
1,263,0.0367639323707323,-0.00984913822680511
1,264,0.190063375112565,0.566763081708437
1,265,0.198609821671507,0.584618226288512
1,266,0.531617653449675,0.0971150193238124
1,267,0.207029620139316,-0.384073347275759
1,268,0.22169194312298,-0.0285454025184535
1,269,-0.144856274988289,-0.549713946975572
1,270,-0.0394499762646063,-0.185435921130523
1,271,-0.043754682244721,0.877724260352522
1,272,0.0740485395247781,-0.369602686124566
1,273,-0.0140047376423418,0.746766955758197
1,274,-0.0874873860986263,0.45969128135852
1,275,0.0395312132576926,-0.115414482325846
1,276,0.0115219430056293,0.487159117748526
1,277,-0.0742813445217472,0.166824185461024
1,278,0.135773237335794,0.255149870199972
1,279,-0.00710460370436294,0.842805253969019
1,280,0.0896061744427499,-0.882108236919368
1,281,-0.0670118045291659,0.452775867175895
1,282,-0.203902505786466,0.261067873687136
1,283,-0.275714356651068,0.0913505582231657
1,284,0.163455412518747,0.0557714465959513
1,285,0.00964150296210775,-0.770192771925466
1,286,0.165819812453563,0.245018310534874
1,287,0.434945676346153,0.734032625899705
1,288,-0.0029457878811634,0.112332115638406
1,289,0.181801796160151,-0.303844029604477
1,290,-0.351048356105348,-0.937586281347571
1,291,0.0163212454643684,-0.532738969238231
1,292,-0.146195384913195,-0.214644618058873
1,293,-0.335417609449728,-0.918340926838361
1,294,-0.0680884505629216,-0.0846471137477849
1,295,0.148854709024985,1.72906757821175
1,296,0.0142600895197198,0.421058848043614
1,297,-0.126608889724327,0.451425349863943
1,298,-0.0268205756608459,0.392416918816867
1,299,0.0135345834432741,-0.0628774170720945
1,300,0.136986728848317,0.826585880604828
1,301,-0.00725104183477399,-0.0273140264702469
1,302,-0.00414032339133286,-0.268594992525497
1,303,0.0161978957166049,0.340304137153641
1,304,0.0238268258939378,-0.232135336382065
1,305,-0.16522040805792,0.543256430451226
1,306,0.302916352875009,0.575007259410025
1,307,-0.129525885401826,-1.29054290587552
1,308,0.298673158370274,-1.51606099418718
1,309,-0.157426598806023,0.528524631621472
1,310,-0.00340212899177317,-0.284300513690834
1,311,-0.0100551312190511,0.231786859079399
1,312,-0.25070157022995,-0.32248994427465
1,313,0.211153144227335,0.54148148413601
1,314,-0.0901993718687564,0.194367046513417
1,315,-0.127958184521596,0.784170807616817
1,316,-0.148518865028308,-0.539704664043985
1,317,-0.0155068272107286,0.367433895679692
1,318,-0.0129388014549257,-0.468416897823911
1,319,0.168691977371626,0.842410261723192
1,320,-0.316220879825636,0.122791843214397
1,321,-0.16810571272789,-0.602846223346994
1,322,-0.445141745076317,-0.00677137442719911
1,323,-0.0507112736787114,0.195728848295069
1,324,0.0937524373561658,-0.00752692959114043
1,325,0.0333527551777877,0.558757288125651
1,326,-0.055297411753223,-0.249355843320906
1,327,0.0319760709923429,0.0832044544101223
1,328,-0.394110823833888,-0.707499222802884
1,329,0.011707775393905,-0.358998057622166
1,330,-0.0666420881083418,-0.333241174750107
1,331,0.0137588304334848,0.615432676208371
1,332,-0.100259248593932,0.0502329597122717
1,333,-0.565918647375291,0.232907063552915
1,334,-0.404168882032209,-0.0879301960351775
1,335,-0.00562275231093068,0.493055542070596
1,336,0.145062168287922,0.915522659463594
1,337,-0.075137865757533,0.154383579823509
1,338,-0.0388689889184626,0.28137741046222
1,339,0.112277614585988,0.833578337152794
1,340,0.084480030664519,-0.697700123111765
1,341,-0.415526470978484,0.020142596655834
1,342,0.149539382237847,0.502457653891366
1,343,0.168120753782034,-0.300603155124954
1,344,-0.128658705730995,-0.552545179933976
1,345,0.12589400033173,1.14286047925083
1,346,-0.0372714571107409,-0.450495060451498
1,347,-0.269757833649109,-0.754174388978672
1,348,-0.0678536313218139,-0.264847433651695
1,349,-0.242041351413089,-0.520207000168536
1,350,0.240921036123755,0.566635836567446
1,351,-0.301467388470417,-0.583231598660205
1,352,-0.0242421353879259,-0.874353308969855
1,353,-0.187933580660516,-0.00544767830320225
1,354,0.265250754819117,1.51109966238395
1,355,-0.100001761655886,-0.406712767804205
1,356,-0.139685326837135,-0.654251048299191
1,357,0.351601282325891,1.0543677572037
1,358,0.0695938329266852,-0.131736985306539
1,359,0.203191208853802,1.2963627442055
1,360,-0.0948538704801685,-0.892402392035347
1,361,-0.0700374731141942,0.889759779563661
1,362,-0.0369293210514101,0.18557647013829
1,363,0.0888350831933913,-0.0895697666712394
1,364,0.0441582516412069,0.579697690762899
1,365,-0.311064453465374,-0.106376803146901
1,366,-0.356879236173977,-0.63874054697547
1,367,0.482827334441783,0.128349939107935
1,368,0.211329862293226,0.776633283884081
1,369,0.274165053325007,-0.275422437016079
1,370,0.0727589421317134,0.234853469876192
1,371,-0.0943018218549661,0.32024619536482
1,372,0.173880809853209,0.384564912232264
1,373,-0.242443796821131,0.604218500089008
1,374,0.0917944952251659,0.429308474307621
1,375,-0.132605798410218,0.305725580514668
1,376,0.280870314378141,0.347874665569382
1,377,0.0907804772887069,-0.540367063495694
1,378,0.0995514396701402,0.266650852343624
1,379,-0.0413413838969952,0.493965258469661
1,380,0.0268248048392579,0.507925691090517
1,381,-0.252834591446895,-0.496888205477337
1,382,-0.0693711860622486,-0.131851714762139
1,383,-0.22538987953973,0.270745070033325
1,384,0.237056004124351,-0.142078746783511
1,385,0.00409441865875948,0.538702671102111
1,386,-0.107404361961215,-1.31309754143919
1,387,0.122917596334009,0.0119524253697243
1,388,0.332620036398094,0.766417111299155
1,389,-0.189689621311519,-0.0286319539951059
1,390,-0.562708839466126,-0.971833733388749
1,391,0.0361301483334948,-0.192092875388074
1,392,0.215185923424016,-0.289167993686132
1,393,0.265904006857248,0.934480397331079
1,394,0.0392208526523632,-0.557394417634999
1,395,-0.0116452416674733,0.415939859040801
1,396,0.0884304345408822,0.224133292605639
1,397,-0.288597099596153,0.465901149738198
1,398,-0.000166238453878975,-1.08484173455534
1,399,0.142103644179947,0.777868741294895
1,400,-0.0553025320612797,-0.266592089865657
1,401,-0.00875101128258038,-0.413970736821355
1,402,0.228916454087994,0.188306686544831
1,403,-0.0235441554273557,-0.191011180823082
1,404,0.248674997699275,-0.702310084034224
1,405,-0.191971973380486,-0.331856170277899
1,406,-0.330918853533067,0.195334897658782
1,407,0.313652481987614,0.978664657989778
1,408,0.242645676567868,-0.309440434722021
1,409,0.0608539103175652,0.428359687772289
1,410,-0.0979325214082394,-0.414302429612984
1,411,-0.0882924447133675,0.065252331599865
1,412,-0.267053785346427,-0.893374126980795
1,413,0.0704356141360591,-0.820491764832436
1,414,0.119958396906668,-0.596114573838886
1,415,0.199303669463625,0.951218206456158
1,416,0.245295988774465,0.194242169584147
1,417,-0.111205758234615,-0.357978077731488
1,418,-0.0520405722368125,0.426835548738346
1,419,-0.286978900735793,0.66654052753934
1,420,-0.0690323828084516,-0.345698003498864
1,421,0.0683914474399039,0.808920877456288
1,422,0.0416938418967554,0.395190199427912
1,423,-0.115249120269997,0.735763612447936
1,424,-0.135785453231257,0.00911101076281184
1,425,-0.270002005904434,-0.818216372850625
1,426,-0.0138834982419453,0.0168183481923094
1,427,-0.00493184632990307,0.298086491790723
1,428,0.424928377114412,-0.282816259512771
1,429,-0.168083126888906,0.0318959971104249
1,430,0.125436933331049,0.237172474152068
1,431,-0.196242973727088,0.328397114653466
1,432,-0.0245482550620437,0.234013549874557
1,433,0.0670047002168666,0.309811121517445
1,434,-0.0356903810696565,0.567026507807832
1,435,-0.0462935975624283,-0.127892931425968
1,436,0.0863195940098365,0.746602690728565
1,437,-0.0074376355124528,0.863202095604731
1,438,-0.0793447551551836,0.305087662274154
1,439,0.0537009713699845,0.200382352253509
1,440,-0.116800411489827,-0.948051314460415
1,441,-0.179696270763671,-0.533086911353038
1,442,0.197935007845356,0.206010570400995
1,443,0.12813642093948,-0.363278199820861
1,444,0.11148732892563,0.457532706336302
1,445,-0.0566920405073432,-0.0556922214928335
1,446,-0.0188422109939808,0.519190284551943
1,447,0.0578163029336913,-0.897597743420253
1,448,0.153494497214876,1.27677709167112
1,449,0.186132496186943,-0.242947563259818
1,450,-0.234050078315956,-0.4202405743847
1,451,0.064122540001545,0.655511212282761
1,452,0.486819676502151,0.101353011716853
1,453,-0.147773318294355,-0.175049057645019
1,454,-0.0485317328855359,0.275275489954673
1,455,0.0389663705366843,-0.766752743006023
1,456,-0.0778885217187053,-0.224651064722828
1,457,-0.194964067749989,-0.917050860253724
1,458,-0.265308611805853,-0.987154275322258
1,459,-0.227853403335477,-0.335482008458914
1,460,-0.189467160100026,0.513153421828299
1,461,0.0276955339497356,-0.225970771563386
1,462,0.206438150317847,0.88978455731181
1,463,-0.299076397915975,0.177581048073808
1,464,-0.183909953021246,0.329972449621703
1,465,0.0744007885871127,1.13529555952093
1,466,0.137384039153979,0.241003850671962
1,467,-0.0677069229630547,0.184419472121796
1,468,-0.519122908053177,-0.831601361965255
1,469,-0.367881004788124,-0.386589468478569
1,470,0.284847279221751,-0.570385640466139
1,471,-0.174105052474339,0.663406488967968
1,472,-0.106911825333174,0.3455624335358
1,473,-0.0382619983374113,0.535008289902617
1,474,-0.390146728703783,-0.305560188310483
1,475,-0.0310425541995407,0.600157383503813
1,476,0.0534463864828076,-0.722997434369223
1,477,0.148055488153329,0.386413794125698
1,478,-0.0461094679387841,0.847996456647927
1,479,0.316987930101075,0.586931977516667
1,480,0.117633771355603,-0.767479360279829
1,481,-0.188941444963703,0.949106696900827
1,482,0.0884350167957884,-0.0655551586699978
1,483,-0.0841601532566933,0.40719257985268
1,484,0.138038025787768,-0.583856918787976
1,485,0.172508931092633,0.186423823604805
1,486,0.0960810624363688,0.173101348186705
1,487,0.20111839310011,0.302331683452319
1,488,0.135314005025165,0.295185096223499
1,489,-0.129544786216641,0.104698110812127
1,490,0.115834514789071,-0.346635789720509
1,491,0.163280728018044,0.441426202162127
1,492,0.232512584209712,0.988149340180708
1,493,-0.0405242782222928,0.818901634639733
1,494,-0.200645422353947,-1.0077893300329
1,495,-0.176024542646292,0.229143882936199
1,496,0.0861610076356065,-0.0514565953171982
1,497,-0.131678879071394,-0.0579854811834899
1,498,-0.15106171120312,0.441512647184364
1,499,-0.18500634470778,0.797746482685486
1,500,-0.0503460558220681,0.22383355583559
1,501,0.117924434555121,-0.379988765036206
1,502,-0.0220440139633062,0.0678718001676231
1,503,0.336915554963824,0.455067255496491
1,504,0.0371216965998578,0.0778041591385197
1,505,-0.0850986096723503,0.814910525333858
1,506,0.0592106452813255,-0.149099986509459
1,507,-0.265222859994296,-0.734554216978228
1,508,-0.284101746411473,-0.747405436969942
1,509,-0.254880941611233,-0.422821979380345
1,510,-0.191487755740056,-0.412898807344845
1,511,-0.0375451264565392,0.270719130140932
1,512,-0.161295849661851,-0.225901975238134
1,513,-0.247276131685222,0.0185918466828134
1,514,-0.0992137392499366,0.73520880477211
1,515,-0.0593801699799563,-0.269670030936147
1,516,0.0827139246109212,0.036820486239769
1,517,0.443114680675571,0.634364132046123
1,518,0.102928885614567,-0.0688163895473615
1,519,-0.346937294869736,0.194532758846989
1,520,0.078072325912391,-0.926480838330718
1,521,0.0247449633570831,0.744954097659413
1,522,-0.127454963076918,-1.68442232499915
1,523,0.325439692166405,-0.139569772734713
1,524,-0.218097647883468,-0.216010880295347
1,525,0.319048864200521,0.156837102729313
1,526,0.182504769305861,0.0739053924006079
1,527,-0.0469431304390646,1.06558917761642
1,528,-0.034486135213772,-0.392402173120075
1,529,0.159995761327369,-0.689297209433427
1,530,0.136877192807155,-0.34446882847401
1,531,-0.215831449984815,0.36336987311066
1,532,0.0273742284107001,0.840957951074824
1,533,0.114259682854566,0.291988676302179
1,534,0.0421684945444802,-0.589183734994258
1,535,-0.228641150940007,-0.799084090098017
1,536,-0.0481842354299893,-0.192303703916185
1,537,-0.0594304221154296,-0.409851116018125
1,538,0.286135244678746,-0.19215662565545
1,539,-0.0530468470448007,0.200889000107956
1,540,0.147309348325912,0.224309155477449
1,541,-0.187565835873038,0.0493850761572396
1,542,0.0681634271540688,-0.317580095326104
1,543,0.18563452627231,0.678046507077223
1,544,-0.209924737806801,-0.104627509164157
1,545,0.379041050680598,0.199059684923487
1,546,-0.242370353976522,-0.538921450165752
1,547,-0.119688790476751,-0.178131959418511
1,548,0.180876481679004,0.865321611212742
1,549,0.119644352848507,0.367958998611947
1,550,-0.0299595437960392,-0.20719126433827
1,551,0.0708723249319156,0.415817579997125
1,552,-0.0307298256935233,0.284123755443186
1,553,0.0606150716192637,1.23783407412084
1,554,0.000552475712431999,-0.586626999060492
1,555,0.154109955823515,-0.175438418560127
1,556,0.150355833647076,0.0250548557541528
1,557,-0.066466015573976,-0.431637785140364
1,558,-0.0726115083039147,-0.154059544798514
1,559,-0.165461818054276,-0.342673642004225
1,560,0.1246515952534,0.315807781466791
1,561,0.180721267634851,0.0350332607091133
1,562,-0.260876942327801,0.606198922771835
1,563,0.663716133124147,0.483804325330102
1,564,-0.229514923994554,-0.551039412989255
1,565,0.140969745783593,-0.0958844542545769
1,566,-0.126425468136574,-0.416411330665078
1,567,-0.0159002944475795,0.747304877762378
1,568,-0.0338204259633024,1.38611601747013
1,569,0.0647275453327758,1.0307220167241
1,570,-0.0351316404789799,-0.924472360618228
1,571,-0.00149525675179518,-0.204696275992855
1,572,-0.0499396334130466,-0.181729460606551
1,573,-0.0743341579835324,0.564186154181947
1,574,-0.247261459029836,-0.112319330307997
1,575,0.0933570508592787,-0.0805299115127411
1,576,0.269801778291807,0.0767549116822295
1,577,-0.179315854903603,-0.296390685500445
1,578,-0.0435359520241647,1.29756178358022
1,579,-0.0580434303149318,0.289276865253907
1,580,-0.270839362031289,-0.0300454873896534
1,581,-0.031582717442614,-0.463428889087783
1,582,0.230921151512611,0.33860943941821
1,583,0.257120135690297,0.145077336876692
1,584,0.0298544922737989,-0.544739734059984
1,585,0.320226502608506,0.070034528259054
1,586,0.152522795245876,0.0891911820669478
1,587,-0.114205312638958,-0.533955325680601
1,588,-0.22139426322401,-0.401716859618602
1,589,-0.0931809140195341,0.0612835891288412
1,590,0.167972729527001,0.235549507259577
1,591,-0.0693884044428685,0.113466625109382
1,592,0.184294800272859,-0.183334848921564
1,593,0.106556664987849,0.356783595712088
1,594,-0.199089564381115,-1.25895318246388
1,595,-0.375520517037959,-0.931041878931982
1,596,-0.203249639951359,0.332304614352452
1,597,-0.0942215565277849,-0.499079696910616
1,598,-0.314128424193029,-0.705487188480728
1,599,0.101742831199029,-0.758722214282695
1,600,-0.0385916148450143,0.258737642763656
1,601,-0.0579069403259744,-0.58285720404476
1,602,0.105635083588474,0.145237491059696
1,603,-0.559751286684641,-0.179041090521238
1,604,-0.00735830045009678,-0.0424426185784164
1,605,-0.308830736305968,-0.497092527965108
1,606,-0.0191153815639069,0.206860248582792
1,607,-0.0423972145662219,-0.923114672340549
1,608,0.203942592200374,0.798674839631079
1,609,-0.260280297464661,-1.00383416732679
1,610,-0.388669989358938,0.111190603329806
1,611,-0.0390444306170821,0.127484565364835
1,612,-0.0263854513921089,0.809590562495959
1,613,-0.20596604964107,0.124661554142765
1,614,-0.0480670264478249,-0.102948405667583
1,615,0.0721790026131401,0.441240173751655
1,616,-0.0955272987210627,-0.982761333906872
1,617,0.16749370362092,0.369995157314239
1,618,0.0576137204066356,-0.0855352974135428
1,619,-0.0713897888853481,-0.146157568469057
1,620,-0.0837657938816285,-0.0256756038850945
1,621,0.168881661598906,-0.176443807189465
1,622,-0.164628972462484,-1.12221271536704
1,623,0.168126476789581,0.466018186484924
1,624,-0.034442816364372,0.82066256639142
1,625,0.0541386283778067,0.604038129773283
1,626,0.151996707441114,0.268510845380124
1,627,-0.0692331556857191,-0.285773784885393
1,628,0.41435084009407,-0.536135805032693
1,629,-0.188931698967846,0.396406891663144
1,630,0.14329090073705,1.17011248527435
1,631,-0.14679980049036,-0.439323998431064
1,632,0.19738866081547,-0.114422112147768
1,633,0.233241853427455,1.2408240923409
1,634,-0.0580638756717597,-0.598807645983552
1,635,-0.00636084825470817,-0.354487910315218
1,636,-0.318343179286952,0.0713079492390669
1,637,0.22697285380427,-0.243671942486227
1,638,-0.192915318302184,-0.4479319358901
1,639,-0.202241613991379,0.286684035001379
1,640,-0.179132830137807,0.0143478207951659
1,641,0.483308365175162,0.00266511699783578
1,642,0.126296991432145,0.435039579828846
1,643,0.495444390999271,0.694292791685498
1,644,0.157854080273339,-0.0694566492734197
1,645,0.105551842851447,0.16319472705586
1,646,0.195353201116138,-0.151315338984485
1,647,0.0683818949299777,-0.0951476909597666
1,648,0.0649621729061032,0.11711266698606
1,649,0.399288011601378,1.49594569907784
1,650,0.128079262736822,0.56167718744738
